smiles,EF,SA,KP,AB,PA,BW,DKO
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.943420949,0.225759768,0.955202021,1.022658559,1.042678149,0.791451967,1.098780181
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1.067900102,1.04804631,0.992900185,1.010630792,1.033972423,1.053977955,1.192310111
COC(=O)Oc1ccccc1C(=O)O,1.037763044,1.045441389,1.32744994,1.002672715,0.977050366,1.02333416,1.081488934
CCCCOc1ccc(OCCCN2CCOCC2)cc1,1.05610734,1.032416787,0.98609246,1.017540088,0.98743027,1.002227167,1.067341549
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,1.040383658,1.04341534,1.012579991,1.041070151,1.015221628,1.036749696,1.197811871
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0.131030687,0.039073806,0.975793442,0.068912452,0.999819189,0.826840303,0.092743964
COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,1.029901203,0.595947902,1.014305913,1.017645642,1.018235148,1.078779213,1.138864437
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,1.065279488,0.259044863,0.88851521,1.002284853,0.950933187,0.615743881,0.94394492
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.953903404,0.678726483,1.111183203,1.021742655,0.991448298,0.699259484,0.495158451
COC(=O)C(C)=CCC12OC(C)(C)C3CC(C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5OC431)OC(C)(CCC=C(C)C)C=C6)C2=O,0.794045966,1.00463097,1.103738411,1.111577092,1.011873271,1.025497783,1.207243461
C[N+](C)(C)CC(=O)O,0.999764145,1.01447178,1.051644908,1.027162662,1.062098616,1.019449541,1.185236419
COC(=O)[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3C(=O)CC12,1.107209308,0.693487699,0.991833855,1.050061423,1.014886792,0.977513154,0.100603622
Nc1ccc(O)c(N)c1,1.074451637,1.03357453,1.160727143,1.036411825,1.039999464,1.072982604,1.301559356
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.053486727,1.025470333,0.972546837,1.034137133,1.02961956,1.025107607,1.151439889
NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.985350769,0.973371925,0.966763488,0.989502893,1.074152698,0.983354538,1.096422284
CC1CCC2(C)C(C=O)=CCCC2C1(C)CC1OC2OC3(O)C(OC(CC4(C)C(C)CCC5(C)C(C=O)=CCCC54)C34CO4)OC2(O)C12CO2,0.133651301,0.027785818,0.519253619,0.060674836,0.288628312,0.038110103,0.080168511
Oc1ccc(OCc2ccccc2)cc1,1.07707225,1.082199711,0.898481263,0.757573768,0.952607365,0.779199285,0.657067404
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.986661076,0.887120116,1.125293751,0.974966654,0.999149518,1.023892304,1.061053823
OCc1cccnc1,0.873974685,0.991895803,0.981777635,1.025355137,1.012877778,0.995131589,1.037474849
CC(=O)Oc1cccc(O)c1,1.022039362,1.013314038,1.009754432,1.029686702,1.015221628,1.011557109,1.127860915
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0.134961608,0.028654124,0.052509144,0.976017938,1.019574491,0.381516537,0.076238682
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1.028590896,0.922141823,1.051186754,1.096481181,1.004506888,0.998026056,0.507733903
CN(C)c1nc(N(C)C)nc(N(C)C)n1,1.020729055,0.424891462,1.020151575,1.025754149,1.006850737,1.004923603,1.150653924
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1.03514243,1.021128799,1.020620594,1.045355066,1.012877778,1.041365159,1.086204728
Nc1ccc(C(=O)NCC(=O)O)cc1,0.969627087,1.036758321,1.011335587,1.022877434,1.006181066,1.053796427,1.19623994
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.134961608,0.028364689,1.086375017,0.96312123,1.019909327,0.887671707,0.090386066
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,0.137582222,0.059623734,1.028451424,0.830616166,0.573573433,0.347806211,0.076238682
Nc1ccc(C(=O)O)c(O)c1,1.048245499,1.057597685,0.989909846,1.053801569,1.004506888,1.039127852,1.099566147
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,0.95128279,0.930535456,0.581464086,0.943990475,0.97905938,0.485556813,0.077810614
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,1.036452737,1.03878437,1.035965,1.100050199,0.968009804,1.07641577,0.993460765
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1,1.005005372,0.212445731,1.003082547,1.07379128,1.048370355,0.818023729,0.346610915
COc1ccc(Cc2cnc(N)nc2N)cc1OC,0.137582222,0.029811867,0.19879544,0.479345209,1.002832709,0.088789379,0.080954477
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.005005372,0.782054993,0.973374153,0.986534842,0.944236474,0.592143213,1.072057344
O=NN(CCCl)C(=O)NC1CCCCC1,0.999764145,1.034732272,1.01051576,1.0548941,1.037655615,1.01906525,1.185236419
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.273854137,0.036468886,1.089476293,0.975834126,0.97671553,0.890753587,0.132042254
O=P([O-])([O-])F,1.025970282,1.050072359,1.015606821,1.055795896,1.024931861,1.050393324,1.120001258
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,1.023349668,1.042547033,0.985223792,1.054097764,1.02961956,1.049733222,1.29527163
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,1.057417647,1.01447178,0.958978426,1.058878099,1.018569984,1.060020313,1.273264588
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.024659975,1.008972504,1.035035709,1.041814041,1.01890482,1.044391647,1.158513581
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,1.041693965,1.019971056,0.998523053,1.013539021,1.013882285,1.03855909,1.14751006
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1.018108441,1.011287988,1.018889559,0.990720107,0.992452805,1.010823322,1.150653924
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1.002384759,0.841099855,1.044786835,0.777997255,0.849477991,0.945148362,0.079382545
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.995833224,0.830390738,1.013664124,0.875554196,0.970688489,1.006210801,0.955734406
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.805838727,0.870911722,0.965408451,0.987240118,0.995466326,0.936307611,0.143045775
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,0.131030687,0.026628075,0.569212841,0.097348417,0.841441936,0.502246374,0.076238682
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1.0102466,1.036758321,0.995087485,0.98301195,1.025266697,1.023345931,1.224534708
Cn1c([N+](=O)[O-])cnc1COC(N)=O,1.060038261,0.979739508,0.949617241,0.283647889,1.047700684,0.88678057,0.868492203
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.045624885,1.034153401,0.953903354,1.004330907,0.947919666,1.001308909,1.061053823
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1.023349668,1.027785818,1.051436434,1.010878114,0.969014311,0.757586597,1.279552314
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1.032521817,1.035311143,0.971956778,0.982045024,0.981068394,1.019818482,0.961236167
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,0.974868314,1.000578871,1.007399202,1.056547006,1.051383876,1.032601036,0.970667757
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.133651301,0.026917511,0.049832819,0.057499557,0.720566274,0.121342221,0.079382545
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.011556907,1.01186686,0.969067188,0.975533248,1.046026506,1.005990383,1.168731137
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1.007625986,1.015918958,0.993158538,0.977240573,1.03263308,1.0055507,1.128646881
NCCCNCCSP(=O)(O)O,0.987971383,1.01447178,0.979568302,0.996683028,1.011873271,1.01815761,1.166373239
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.136271915,0.028364689,0.048996239,0.057651285,0.032813892,0.038486719,0.077024648
Nc1cc(-c2ccncc2)c[nH]c1=O,1.016798134,1.01447178,1.027524162,1.080577285,0.997475339,1.056734517,1.144366197
NCC(CC(=O)[O-])c1ccc(Cl)cc1,1.036452737,0.734008683,1.002689505,0.991823317,1.022588012,1.025656924,1.044548541
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1.028590896,1.009261939,1.027504264,0.969426213,1.027610546,1.035875061,1.136506539
COc1ccc2cc(CCC(C)=O)ccc2c1,1.05217642,0.968740955,1.042913741,1.024305815,0.978724544,1.031517753,0.997390594
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.022039362,1.013892909,1.015707187,0.974713805,1.000823696,1.014014835,1.160085513
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.922456039,0.950795948,1.110386009,1.290103197,0.978054873,0.956056664,0.077810614
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.137582222,1.002894356,1.002851707,0.986366971,0.979729051,1.06092501,0.083312374
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,0.158547132,0.997684515,1.180360582,1.042114018,0.975711023,0.959512217,1.028829225
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1.006315679,1.00984081,1.022105934,1.027660992,1.007855244,1.048402402,1.104281942
CN1CCCCC1c1ccc(-c2cccnc2)nc1,1.040383658,0.991606368,0.982809045,0.982945516,1.002163038,1.0475696,1.191524145
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.058727954,1.02633864,1.019847035,0.94922746,1.01656097,1.060545451,1.145152163
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,0.687911109,0.027496382,0.625545636,0.318694514,1.005176559,0.489087204,0.080954477
CCC(C)C(N)C(=O)O,1.011556907,0.995947902,0.983154413,0.955730932,0.968009804,1.076558408,1.259903169
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.027280589,0.972503618,1.018214821,1.033271328,0.989104449,0.891097198,0.232645875
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,1.046935192,0.979739508,1.045709509,0.999888128,0.972362667,0.604357005,1.222176811
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0.981419849,1.022286541,1.130079741,1.011414368,0.997140504,1.014910705,0.505376006
O=C1NS(=O)(=O)c2ccccc21,1.012867214,0.983502171,0.971759042,0.938507213,1.039999464,1.070754761,1.140436368
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1.023349668,1.018523878,1.024076089,0.927137394,1.044017492,0.995398572,0.873993964
O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1,0.169029587,0.099565847,0.999309058,0.969458833,1.000823696,0.983206015,0.129684356
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,0.998453838,0.95658466,1.113066731,0.939232986,1.025601532,1.003810258,0.91957998
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,0.134961608,0.441389291,1.569397247,1.094610067,0.941557789,0.716655712,0.078596579
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.98928169,1.013892909,0.988296833,1.022277635,0.990108956,1.0332912,0.855916751
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.122932991,1.039942113,1.05117452,1.023740173,1.016895806,1.053007248,1.190738179
CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,1.027280589,0.124457308,0.949853745,0.926894854,0.982407736,1.046522265,1.292913732
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.153305904,0.030969609,0.931904714,0.95109154,0.992452805,0.780989234,0.09903169
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.896249902,1.032127352,1.030387017,1.04059624,1.012208107,1.021827697,0.469221579
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.133651301,1.011287988,1.021773437,0.934484995,0.983412243,1.01594448,1.038260815
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0.137582222,0.029522431,0.049851741,0.059296674,0.031474549,0.0380936,0.094315895
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.008936293,1.016787265,0.98225565,0.999873242,0.963656941,0.997784403,1.043762575
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.946041563,1.013603473,0.944372189,0.960433591,1.017565477,0.437539178,0.096673793
Cc1cccc(C)c1NC1=NCCCS1,1.039073351,1.032416787,0.967306973,0.762251202,0.920463145,0.969620722,1.149081992
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1.019418748,0.806367583,0.883502599,0.060212685,1.014886792,0.958042854,1.065769618
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1.022039362,1.010709117,0.964483548,1.03810125,0.996470832,0.941905552,1.055552062
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0.666946199,1.027206946,0.977873505,0.921558104,0.957295064,0.927100861,1.100352113
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0.808459341,0.896960926,0.90757657,1.034025809,0.916110281,0.855072937,0.077810614
O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,1.018108441,0.661360347,0.91467336,1.037104883,1.038994957,1.00765893,1.182092555
N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.807149034,0.947322721,1.070819243,0.954345142,1.03799045,0.99336697,0.982457243
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,1.027280589,1.024891462,0.979598208,0.953319617,1.017230641,1.019455426,1.149867958
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,0.918525119,0.989001447,0.478046405,1.044079231,1.034642094,0.540695355,0.106891348
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.953903404,0.800868307,1.056081975,1.024949502,1.03263308,0.969254723,0.092743964
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,1.012867214,1.042257598,0.993790956,1.030031658,1.003502381,1.029664736,1.108211771
CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,0.142823449,0.029522431,1.032007912,1.191030595,0.950598351,0.916596295,1.047692404
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0.92638696,1.00723589,0.990385,0.934465293,0.975041352,0.995115087,1.108997736
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.573914411,1.00260492,1.078747187,0.976178298,1.021248669,1.00461594,1.146724095
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.987971383,0.929088278,1.019419955,0.972046771,1.000154024,0.952518598,0.673572686
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0.978799235,1.00260492,1.032520323,1.115550379,1.027945382,0.985246445,1.108211771
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.018108441,1.038205499,0.882293254,0.750914548,1.00048886,0.988610658,0.977741449
O=P1(NCCCl)OCCCN1CCCl,0.98928169,0.982633864,0.989530261,1.028669922,1.014551956,1.021657939,1.129432847
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0.919835425,1.013892909,0.994641549,0.93718885,0.968679475,0.994232777,1.121573189
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,1.03514243,0.982054993,0.920349154,1.040010097,1.005176559,0.428272303,0.094315895
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.134961608,0.051808973,0.073988191,0.896554829,0.146992841,0.145334217,0.077810614
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,1.058727954,1.000289436,0.966801202,1.06644716,1.031628574,1.008784045,1.112927565
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.978799235,0.993053546,1.015695064,1.000574645,0.97370201,0.935326286,1.046906439
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,1.015487827,1.021997106,0.97733562,1.021282873,0.98977412,0.94208887,1.094850352
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1.027280589,1.032416787,0.996067984,1.019765991,1.019909327,0.991874066,1.175804829
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.137582222,0.180318379,0.049832819,0.063028833,0.07198966,0.038110103,0.333249497
O=C(O)C(=O)Cc1ccccc1,1.003695065,1.013892909,1.013751953,0.992688817,0.997810175,1.014853522,1.169517103
O=c1cc[nH]c(=O)[nH]1,1.003695065,1.032127352,1.069638797,0.89794564,0.984751585,0.740517478,1.006822183
NNCC=O,0.994522917,1.035600579,0.991306049,1.104854032,1.02961956,1.109104727,1.179734658
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.023349668,0.98813314,1.064070492,0.898707974,1.015891299,0.947520633,0.776534205
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0.994522917,1.011577424,0.983082001,1.032958865,1.054062561,0.955765503,1.103495976
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,0.856940696,0.973082489,1.035739345,1.001420394,0.980398722,0.951883826,0.324603873
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.965696166,1.043704776,1.002220128,1.090409416,1.028949888,1.041837848,1.144366197
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0.95128279,1.008972504,1.056819257,1.016960078,1.027945382,0.871006324,1.406092807
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1.062658875,1.029232996,1.039044584,1.01531228,1.022253176,1.005207089,1.114499497
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1.001074452,1.030969609,1.011187259,1.022652785,1.016226135,1.01167557,1.121573189
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1.0102466,1.000868307,0.969333213,0.971898369,1.041673642,1.020109643,1.106639839
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.96831678,0.985238784,1.050102807,0.114407672,1.033637587,0.401955754,0.119466801
CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.880526219,0.999421129,1.064110287,1.045704202,1.007185573,1.00584186,0.999748491
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.845147934,0.847467438,1.030321269,0.967397806,0.974371681,0.993479545,0.095101861
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.442883723,0.764109986,1.30998876,0.963726164,0.939883611,0.830073649,0.136758048
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0.981419849,1.018234443,1.005494746,0.999873257,0.997140504,0.955204417,1.106639839
COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0.974868314,1.016208394,1.077575646,1.101519036,1.017900313,0.897271576,1.017825704
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.935559108,0.997684515,1.0257452,1.031013951,0.985756092,0.998993821,1.005250252
Oc1c(Cl)cc(Cl)c2cccnc12,0.176891428,0.037047757,0.234178497,0.073553504,0.663979053,0.083835037,0.113179074
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1.032521817,0.974240232,1.045953368,1.055330147,1.009864258,1.02096189,1.000534457
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,0.628947299,0.865701881,0.908231304,0.890974966,0.683064684,0.83683329,0.079382545
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,1.011556907,1.010419682,1.004006802,0.956341596,1.002832709,1.042819173,1.156155684
C(=C/N1CCN(C(c2ccccc2)c2ccccc2)CC1)\Cc1ccccc1,0.931628187,0.939507959,1.006244999,1.04729803,0.978389708,0.966274801,0.523453219
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,1.025970282,1.047178003,1.008150872,1.001413482,1.014551956,0.997817408,0.624056841
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0.833355172,0.97366136,0.976121181,0.814673372,0.797578469,0.823222667,0.68772007
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1.066589795,1.005499276,0.984032337,1.02362269,0.983412243,1.057874982,0.931369467
O=C(O)C1(C(=O)O)CCC1.[Pt+2],1.0102466,1.030969609,0.981239675,1.046292998,1.004841723,1.039746121,0.959664235
CN(C)NC(=O)CCC(=O)O,1.040383658,1.01910275,1.053610292,0.927666752,1.008524915,1.128781885,1.138864437
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.961765245,1.076700434,1.038514189,1.067449424,0.998814682,0.988418513,0.810330734
CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3],1.05610734,1.017366136,1.011720585,1.013579508,0.998479846,1.009243174,1.125503018
CC(C)Cn1cnc2c(N)nc3ccccc3c21,0.981419849,1.030680174,0.94230217,0.993830833,1.006181066,1.011867715,1.131004779
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.131030687,0.338929088,1.051710928,1.079078664,0.978724544,0.724957765,0.073880785
CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,1.036452737,1.00723589,0.952637196,1.052438645,0.998479846,0.735505953,1.04297661
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@H]12,0.142823449,0.217655572,1.089044243,0.824705235,1.01890482,0.788667133,1.034330986
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.880526219,0.029232996,0.050939046,0.058626898,0.037166755,0.037340369,0.076238682
NC(N)=NC(N)=NCCc1ccccc1,1.033832123,0.99536903,0.994209129,1.01702663,1.000154024,0.991150897,1.11764336
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0.166408973,0.028364689,1.027431036,1.060644786,0.958299571,0.909795973,0.084884306
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.770460442,0.822286541,0.983790231,0.809872589,0.580939817,0.819404058,0.078596579
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,1.046935192,1.00723589,1.078084416,1.10469731,0.983747079,0.941893782,1.16244341
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0.134961608,0.027496382,0.10609568,0.061853855,0.032479056,0.037716985,0.077810614
O=S(=O)([O-])CCS,1.001074452,1.010130246,0.998677575,1.026865217,1.021583505,1.008107441,1.179734658
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0.138892529,0.751374819,0.199065638,0.644443984,1.048035519,0.305638788,0.09352993
OCc1ccc(O)cc1,0.98928169,0.995079595,0.958760479,1.079020863,1.022922847,1.046088466,1.146724095
